date,racing number,pla.,horse no.,horse id,horse name,jockey id,jockey name,trainer id,trainer name,Act. Wt.,Declar. horse Wt.,Dr.,LBW,Running Position 1,Running Position 2,Running Position 3,Running Position 4,Running Position 5,Finish time,Win Odds
16/11/2022,8,3,6,HK_2019_D479,SAVAQUIN,CLR,L Currie,SJJ,J Size,126,1103,10,1/2,12,12,9,3,,1:38.42,19
16/11/2022,8,4,10,HK_2019_D082,SO WE JOY,YML,M L Yeung,CCW,C W Chang,119,1073,8,1/2,9,8,8,4,,1:38.43,82
16/11/2022,8,5,12,HK_2017_B350,TIANCHI MONSTER,LHW,H W Lai,SWY,W Y So,117,1155,3,3/4,11,10,11,5,,1:38.48,55
16/11/2022,8,6,1,HK_2019_D482,TELECOM FIGHTERS,DSS,S De Sousa,TYS,Y S Tsui,135,1113,11,1,2,2,2,6,,1:38.52,31
16/11/2022,8,7,2,HK_2021_G082,THE IRISHMAN,MMR,R Maia,LKW,K W Lui,134,1054,7,1-1/4,8,9,10,7,,1:38.57,3.5
16/11/2022,8,8,11,HK_2020_E413,YOU'REMYEVERYTHING,CML,M Chadwick,CAS,A S Cruz,119,1021,9,1-1/2,10,11,12,8,,1:38.60,16
16/11/2022,8,9,3,HK_2019_D276,CALIFORNIADEEPSHOT,CCY,Y L Chung,CAS,A S Cruz,121,1184,6,1-1/2,1,1,1,9,,1:38.61,23
16/11/2022,8,10,4,HK_2019_D187,THE ROCK,FEL,L Ferraris,FC,C Fownes,129,1216,2,1-3/4,3,3,3,10,,1:38.62,10
16/11/2022,8,11,7,HK_2020_E106,FA FA,HCY,C Y Ho,LFC,F C Lor,124,1097,1,2,5,6,5,11,,1:38.65,5.7
16/11/2022,8,12,5,HK_2019_D029,EVERYONE'S DELIGHT,BA,A Badel,LFC,F C Lor,127,1133,12,8-1/2,6,5,6,12,,1:39.71,14
16/11/2022,9,1,9,HK_2020_E461,WINNING DRAGON,FEL,L Ferraris,CAS,A S Cruz,125,1054,3,-,3,4,4,1,,1:39.04,12
16/11/2022,9,2,11,HK_2021_G189,PEGASUS GENERAL,BV,V Borges,TKH,K H Ting,119,1013,5,1/2,7,7,7,2,,1:39.12,60
16/11/2022,9,3,5,HK_2021_G071,COMET SPLENDIDO,MNJ,J McNeil,SCS,C S Shum,132,1183,4,3/4,5,6,6,3,,1:39.17,3.2
16/11/2022,9,4,6,HK_2020_E434,NEVER TOO SOON,PMF,M F Poon,HAD,D J Hall,130,1070,2,3/4,6,5,5,4,,1:39.17,7.7
16/11/2022,9,5,7,HK_2021_G209,RISING FROM ASHES,HCY,C Y Ho,LKW,K W Lui,132,1008,10,3/4,9,9,9,5,,1:39.18,5.3
16/11/2022,9,6,12,HK_2017_B339,VILLA FIONN,HEL,L Hewitson,YPF,P F Yiu,119,1024,12,1-1/4,11,11,11,6,,1:39.24,27
16/11/2022,9,7,10,HK_2021_G028,E LEGEND,DSS,S De Sousa,MKL,K L Man,119,1090,1,1-1/2,4,3,2,7,,1:39.27,3.4
16/11/2022,9,8,4,HK_2019_D173,AMAZING ONE PLUS,CJE,C L Chau,YTP,T P Yung,130,1151,6,1-1/2,8,8,8,8,,1:39.29,17
16/11/2022,9,9,8,HK_2019_D321,DELIGHTFUL LAOS,LDE,K C Leung,CCW,C W Chang,130,1226,11,1-3/4,12,12,12,9,,1:39.30,24
16/11/2022,9,10,2,HK_2020_E463,MASTER DELIGHT,BA,A Badel,SJJ,J Size,134,1107,9,2,10,10,10,10,,1:39.34,50
16/11/2022,9,11,3,HK_2020_E004,MY ECSTATIC,BHW,H Bentley,LFC,F C Lor,134,1199,7,6,1,1,1,11,,1:40.00,41
16/11/2022,9,12,1,HK_2020_E028,RED MAJESTY,YML,M L Yeung,HDA,D A Hayes,135,1234,8,13,2,2,3,12,,1:41.10,37
12/11/2022,1,1,10,HK_2022_H092,SUPERB CAPITALIST,CCY,Y L Chung,CAS,A S Cruz,117,1138,3,-,1,1,1,,,1:08.42,1.4
12/11/2022,1,2,14,HK_2021_G262,GLORY BO BO,CJE,C L Chau,SCS,C S Shum,120,1145,11,4-1/2,4,4,2,,,1:09.15,9.3
12/11/2022,1,3,6,HK_2021_G416,MULTISUPER,HEL,L Hewitson,YPF,P F Yiu,127,1169,9,5,2,2,3,,,1:09.22,9.1
12/11/2022,1,4,3,HK_2021_G389,BEAU GOSSE,FEL,L Ferraris,WDJ,D J Whyte,127,1127,4,9,9,9,4,,,1:09.86,154
12/11/2022,1,5,9,HK_2021_G456,SUPER FAST DRAGON,CLR,L Currie,RW,J Richards,127,1205,7,9-1/4,3,3,5,,,1:09.88,20
12/11/2022,1,6,8,HK_2022_H027,STRONGEST BOY,YML,M L Yeung,HDA,D A Hayes,127,1130,14,9-1/2,14,13,6,,,1:09.95,88
12/11/2022,1,7,2,HK_2021_G353,HAPPY WON,PZ,Z Purton,LFC,F C Lor,129,1116,6,10,8,8,7,,,1:10.01,17
12/11/2022,1,8,5,HK_2021_G443,DEVIL AND GOLD,MMR,R Maia,YCH,C H Yip,127,1151,5,11,7,7,8,,,1:10.16,85
12/11/2022,1,9,1,HK_2021_G341,DASHING TRIUMPH,MHT,H T Mo,HL,L Ho,130,1105,8,11-3/4,10,11,9,,,1:10.28,48
12/11/2022,1,10,11,HK_2021_G072,JOYFUL CHAMPION,LDE,K C Leung,CCW,C W Chang,125,1177,10,14-1/4,11,10,10,,,1:10.69,29
12/11/2022,1,11,4,HK_2021_G440,CRAIG'S MASTER,HCY,C Y Ho,TKH,K H Ting,127,1078,13,14-1/2,12,12,11,,,1:10.76,169
12/11/2022,1,12,12,HK_2021_G418,NOBLE ACE,BA,A Badel,SJJ,J Size,125,1111,12,14-3/4,6,5,12,,,1:10.77,76
12/11/2022,1,13,13,HK_2021_G066,YOUNG SPARKLE,DSS,S De Sousa,MA,A T Millard,125,1187,1,17-1/4,5,6,13,,,1:11.20,11
12/11/2022,1,14,7,HK_2021_G379,SEIZE THE DREAM,CML,M Chadwick,TYS,Y S Tsui,127,1175,2,18-3/4,13,14,14,,,1:11.43,127
12/11/2022,2,1,6,HK_2019_D235,SUPERB DADDY,PZ,Z Purton,TYS,Y S Tsui,127,1112,6,-,9,9,10,4,1,2:02.22,3.6
12/11/2022,2,2,8,HK_2018_C251,SKY GEM,CML,M Chadwick,FC,C Fownes,126,1201,5,2-3/4,7,6,8,8,2,2:02.66,6.5
12/11/2022,2,3,14,HK_2020_E037,OH BRAVO,YML,M L Yeung,SWY,W Y So,115,1202,10,3-3/4,4,5,5,1,3,2:02.80,23
12/11/2022,2,4,11,HK_2019_D249,SMART COUSIN,MMR,R Maia,YCH,C H Yip,123,1035,9,3-3/4,10,11,11,12,4,2:02.81,14
12/11/2022,2,5,9,HK_2020_E394,BOYS PARTY,HEL,L Hewitson,WDJ,D J Whyte,125,1110,4,3-3/4,2,1,1,2,5,2:02.81,10
12/11/2022,2,6,4,HK_2021_G077,BARON ZEE,BA,A Badel,GR,R Gibson,129,1067,1,4-1/2,3,4,3,3,6,2:02.94,16
12/11/2022,2,7,12,HK_2019_D459,CABLE SPEED,CLR,L Currie,CCW,C W Chang,119,1170,12,4-3/4,12,14,13,13,7,2:03.00,40
12/11/2022,2,8,2,HK_2020_E244,GO GO SIXTEEN,PMF,M F Poon,MKL,K L Man,131,1293,3,5-1/2,5,7,6,7,8,2:03.12,26
12/11/2022,2,9,1,HK_2020_E316,STAR OF GLORY,DSS,S De Sousa,CCW,C W Chang,135,1047,2,6,1,3,4,5,9,2:03.18,5
12/11/2022,2,10,5,HK_2020_E489,LOYAL AMBITION,HCY,C Y Ho,FC,C Fownes,129,1007,14,6-1/4,8,8,9,10,10,2:03.21,8.5
12/11/2022,2,11,7,HK_2019_D331,JOLLY FOREVER,LDE,K C Leung,SWY,W Y So,126,1130,11,7-1/2,13,13,14,14,11,2:03.44,31
12/11/2022,2,12,10,HK_2016_A245,FORTUNE PATROL,BHW,H Bentley,MA,A T Millard,123,1062,8,8-1/4,11,10,12,11,12,2:03.55,22
12/11/2022,2,13,3,HK_2020_E179,RUN DES RUN,CJE,C L Chau,YTP,T P Yung,128,1474,13,8-1/2,14,12,7,6,13,2:03.58,20
12/11/2022,2,14,13,HK_2020_E248,FORTUNE WINNER,WJH,H N Wong,TKH,K H Ting,115,1122,7,19-1/4,6,2,2,9,14,2:05.32,76
12/11/2022,3,1,5,HK_2022_H060,DRAGON'S LUCK,HEL,L Hewitson,WDJ,D J Whyte,130,1183,12,-,1,1,1,,,1:09.08,4.3
12/11/2022,3,2,8,HK_2021_H019,GOLDEN BULL,PZ,Z Purton,SCS,C S Shum,130,1146,1,2,4,4,2,,,1:09.39,3
12/11/2022,3,3,10,HK_2019_D111,MARVEL DRAGON,BHW,H Bentley,YTP,T P Yung,128,1262,9,3-1/2,6,5,3,,,1:09.62,11
12/11/2022,3,4,2,HK_2020_E325,MIRACLE VICTORY,CML,M Chadwick,HDA,D A Hayes,133,1152,5,3-1/2,2,2,4,,,1:09.64,4.3
12/11/2022,3,5,6,HK_2022_H126,FAST BUCK,BA,A Badel,SJJ,J Size,130,1171,6,4-1/4,3,3,5,,,1:09.76,20
12/11/2022,3,6,9,HK_2021_G401,VANTASTIC CHOICE,MMR,R Maia,YCH,C H Yip,130,1075,4,5-1/4,11,12,6,,,1:09.90,54
12/11/2022,3,7,11,HK_2021_G328,PRIME MORTAR,CJE,C L Chau,TKH,K H Ting,126,1071,10,5-1/4,12,11,7,,,1:09.92,22
12/11/2022,3,8,1,HK_2018_C099,CHICKEN DANCE,LDE,K C Leung,RW,J Richards,133,1223,11,5-1/4,8,7,8,,,1:09.93,16
12/11/2022,3,9,13,HK_2019_D500,SOARING TOWER,BV,V Borges,SWY,W Y So,125,1069,8,5-3/4,9,9,9,,,1:09.98,23
12/11/2022,3,10,3,HK_2020_E475,CALIFORNIA FOREST,CCY,Y L Chung,CAS,A S Cruz,122,1088,3,6-1/4,10,13,10,,,1:10.08,17
12/11/2022,3,11,7,HK_2021_G425,GENERAL ACE,HCY,C Y Ho,LKW,K W Lui,130,1063,13,6-3/4,13,10,11,,,1:10.14,58
12/11/2022,3,12,4,HK_2021_G308,YOUNG LIFE FOREVER,CLR,L Currie,FC,C Fownes,131,1183,2,7-3/4,7,8,12,,,1:10.33,45
12/11/2022,3,13,12,HK_2021_G108,FLAMING EAGLE,DSS,S De Sousa,NPC,P C Ng,127,1068,14,9-1/4,14,14,13,,,1:10.57,65
12/11/2022,3,14,14,HK_2021_G214,SUNSHINE LEGENDARY,MNJ,J McNeil,GR,R Gibson,120,1121,7,9-3/4,5,6,14,,,1:10.64,103
12/11/2022,4,1,6,HK_2018_C197,RIGHTEOUS DOCTRINE,DSS,S De Sousa,CCW,C W Chang,123,1180,1,-,6,6,6,1,,1:38.74,2.2
12/11/2022,4,2,5,HK_2019_D157,SUN OF MAKFI,PZ,Z Purton,HAD,D J Hall,125,1041,8,2,10,10,9,2,,1:39.07,5.7
12/11/2022,4,3,2,HK_2021_G220,BOOM ALLIANCE,HEL,L Hewitson,WDJ,D J Whyte,134,1266,11,2-1/4,11,11,8,3,,1:39.10,32
12/11/2022,4,4,12,HK_2020_E474,LUCK STAR,BHW,H Bentley,YTP,T P Yung,120,1252,7,2-1/2,9,9,5,4,,1:39.12,11
12/11/2022,4,5,10,HK_2020_E409,GREEN LASER,CML,M Chadwick,SWY,W Y So,121,1129,12,4-3/4,14,14,14,5,,1:39.50,14
12/11/2022,4,6,4,HK_2019_D014,INFINITE POWER,CCY,Y L Chung,NPC,P C Ng,122,1113,4,5-1/4,1,1,1,6,,1:39.57,28
12/11/2022,4,7,8,HK_2021_G282,VIVA A LA,CJE,C L Chau,HL,L Ho,120,1060,3,6-3/4,7,8,10,7,,1:39.82,18
12/11/2022,4,8,14,HK_2018_C514,LUCKY VICTOR,YML,M L Yeung,TKH,K H Ting,118,1214,2,7-3/4,5,5,7,8,,1:39.99,9.9
12/11/2022,4,9,9,HK_2021_G301,COLOURFUL BARON,BA,A Badel,GR,R Gibson,121,1091,9,8,12,12,13,9,,1:40.03,123
12/11/2022,4,10,11,HK_2017_B013,LADY FIRST,LDE,K C Leung,CCW,C W Chang,120,1046,10,9-1/2,13,13,12,10,,1:40.27,20
12/11/2022,4,11,13,HK_2019_D338,LUCKY RUBY,PMF,M F Poon,MKL,K L Man,118,1123,13,10,4,4,4,11,,1:40.33,38
12/11/2022,4,12,1,HK_2018_C293,SKYEY SUPREME,WJH,H N Wong,LKW,K W Lui,132,1204,5,12-1/2,3,3,3,12,,1:40.74,17
12/11/2022,4,13,7,HK_2019_D311,MAXIMIZE HEART,MMR,R Maia,YCH,C H Yip,122,1063,6,13-1/4,8,7,11,13,,1:40.85,20
12/11/2022,4,14,3,HK_2019_D144,MAGIC SUPREME,CHA,K H Chan,MKL,K L Man,128,1105,14,14-1/2,2,2,2,14,,1:41.06,75
12/11/2022,5,1,13,HK_2020_E217,KA YING SPIRIT,PMF,M F Poon,SCS,C S Shum,115,1169,2,-,1,1,1,,,0:56.46,16
12/11/2022,5,2,8,HK_2020_E114,PLEASANT ENDEAVOR,LDE,K C Leung,YPF,P F Yiu,121,1203,8,N,3,2,2,,,0:56.53,11
12/11/2022,5,3,6,HK_2021_G350,GOLDEN WARSTEED,MMR,R Maia,GR,R Gibson,122,1176,7,2-1/4,14,14,3,,,0:56.83,140
12/11/2022,5,4,2,HK_2020_E046,SPEEDY MOUSE,HCY,C Y Ho,LFC,F C Lor,128,1012,11,2-1/4,12,10,4,,,0:56.84,11
12/11/2022,5,5,11,HK_2018_C201,SPARKLING KNIGHT,BA,A Badel,YCH,C H Yip,119,1159,10,2-3/4,4,4,5,,,0:56.89,15
12/11/2022,5,6,5,HK_2020_E360,FLYING DRAGON,CCY,Y L Chung,YCH,C H Yip,113,1197,13,3-3/4,5,5,6,,,0:57.06,4.2
12/11/2022,5,7,1,HK_2019_D387,METRO WARRIOR,CHA,K H Chan,HDA,D A Hayes,130,1191,5,5-1/4,2,3,7,,,0:57.30,8.4
12/11/2022,5,8,10,HK_2021_G013,PINS PRINCE,DSS,S De Sousa,SJJ,J Size,119,1157,4,6-3/4,11,8,8,,,0:57.55,12
12/11/2022,5,9,4,HK_2019_D328,LIKE THAT,CML,M Chadwick,LFC,F C Lor,125,1162,6,9-1/2,9,7,9,,,0:57.99,33
12/11/2022,5,10,9,HK_2021_G223,ARIEL,YML,M L Yeung,HDA,D A Hayes,119,1245,3,10-3/4,13,11,10,,,0:58.17,64
12/11/2022,5,11,7,HK_2021_G285,JAZZ CLUB,FEL,L Ferraris,LKW,K W Lui,122,1108,1,11,8,13,11,,,0:58.21,72
12/11/2022,5,12,14,HK_2021_G145,MR MAJESTIC,HEL,L Hewitson,WDJ,D J Whyte,117,1120,14,12-1/4,6,6,12,,,0:58.44,17
12/11/2022,5,13,3,HK_2018_C102,EIGHT TRIGRAMS,MHT,H T Mo,TYS,Y S Tsui,123,1179,9,15,10,12,13,,,0:58.87,26
12/11/2022,5,14,12,HK_2021_G362,WONDERFUL UNICORN,PZ,Z Purton,HAD,D J Hall,119,1070,12,20-1/2,7,9,14,,,0:59.76,3.1
12/11/2022,6,1,4,HK_2020_E245,MARADO,PZ,Z Purton,NPC,P C Ng,132,1052,5,-,3,2,2,1,,1:21.54,4.9
12/11/2022,6,2,14,HK_2021_G126,CASA LEGEND,PMF,M F Poon,SCS,C S Shum,118,1122,4,1/2,2,4,3,2,,1:21.63,4.7
12/11/2022,6,3,6,HK_2019_D121,SPEED FAY FAY,DSS,S De Sousa,MA,A T Millard,130,1308,7,2,7,8,8,3,,1:21.85,7
12/11/2022,6,4,2,HK_2020_E472,STAR CONTACT,CML,M Chadwick,HDA,D A Hayes,133,1199,6,2-1/4,11,6,6,4,,1:21.90,13
12/11/2022,6,5,5,HK_2020_E488,PERFECT PEACH,HEL,L Hewitson,CAS,A S Cruz,130,1085,13,3-1/4,13,13,14,5,,1:22.04,8.2
12/11/2022,6,6,7,HK_2021_G317,ADEFILL,MNJ,J McNeil,YPF,P F Yiu,128,1130,1,3-1/2,4,3,4,6,,1:22.11,8.6
12/11/2022,6,7,11,HK_2021_G276,MASTER OF LUCK,HCY,C Y Ho,LKW,K W Lui,125,1137,8,3-3/4,8,9,9,7,,1:22.12,21
12/11/2022,6,8,13,HK_2019_D051,JIANGXI STAMINA,BV,V Borges,SWY,W Y So,123,1218,11,4,10,12,10,8,,1:22.19,44
12/11/2022,6,9,3,HK_2021_G412,FLYING MOJITO,FEL,L Ferraris,HAD,D J Hall,132,1090,2,5,5,7,7,9,,1:22.32,19
12/11/2022,6,10,8,HK_2018_C098,VOYAGE STAR,CJE,C L Chau,YTP,T P Yung,125,1269,12,5,6,5,5,10,,1:22.35,10
12/11/2022,6,11,9,HK_2021_G163,AMAZING INNOVATOR,CLR,L Currie,FC,C Fownes,125,1093,10,6,14,10,12,11,,1:22.48,62
12/11/2022,6,12,10,HK_2019_D191,GLORIOUS LOVER,MMR,R Maia,YCH,C H Yip,125,1082,9,7,12,14,13,12,,1:22.65,49
12/11/2022,6,13,12,HK_2021_G043,SUPER HORNET,BA,A Badel,WDJ,D J Whyte,124,1072,14,7-3/4,9,11,11,13,,1:22.79,32
12/11/2022,6,14,1,HK_2019_D458,INDIGENOUS REALM,LDE,K C Leung,MKL,K L Man,133,1198,3,12-3/4,1,1,1,14,,1:23.59,16
12/11/2022,7,1,8,HK_2019_D105,BELUGA,PZ,Z Purton,HAD,D J Hall,119,1089,1,-,4,4,4,1,,1:21.14,4.1
12/11/2022,7,2,5,HK_2019_D450,BLAZE WARRIOR,BA,A Badel,SJJ,J Size,124,1131,6,N,5,5,5,2,,1:21.19,14
12/11/2022,7,3,9,HK_2021_G076,CIRCUIT STELLAR,CCY,Y L Chung,CAS,A S Cruz,106,1083,3,N,3,3,3,3,,1:21.21,3.7
12/11/2022,7,4,3,HK_2020_E379,THE GOLDEN SCENERY,FEL,L Ferraris,CAS,A S Cruz,128,1062,5,1/2,8,8,9,4,,1:21.22,6.2
12/11/2022,7,5,4,HK_2020_E269,FANTASTIC TREASURE,CML,M Chadwick,HDA,D A Hayes,127,1224,2,1-1/2,6,6,6,5,,1:21.39,6.2
12/11/2022,7,6,1,HK_2019_D435,HEALTHY HAPPY,DSS,S De Sousa,LFC,F C Lor,135,1188,7,2-3/4,1,1,1,6,,1:21.58,4.8
12/11/2022,7,7,7,HK_2018_C383,WINNING METHOD,HEL,L Hewitson,SCS,C S Shum,119,1271,4,2-3/4,7,7,7,7,,1:21.60,18
12/11/2022,7,8,2,HK_2019_D473,CHEERFUL DAYS,HCY,C Y Ho,LKW,K W Lui,130,1182,8,4-1/4,9,9,8,8,,1:21.81,34
12/11/2022,7,9,6,HK_2020_E131,SILVER EXPRESS,CLR,L Currie,SJJ,J Size,123,1052,9,6-1/4,2,2,2,9,,1:22.14,52
12/11/2022,8,1,6,HK_2019_D047,TRUE LEGEND,CCY,Y L Chung,LFC,F C Lor,112,1205,3,-,1,1,1,1,,1:36.79,5.1
12/11/2022,8,2,12,HK_2018_C307,YES WE CAN,MNJ,J McNeil,YTP,T P Yung,116,1292,10,5,10,9,7,2,,1:37.59,5.8
12/11/2022,8,3,5,HK_2021_G236,ENCOUNTERED,PMF,M F Poon,MKL,K L Man,121,1133,6,9,2,2,2,3,,1:38.22,11
12/11/2022,8,4,7,HK_2020_E369,VIVA HUNTER,MHT,H T Mo,MKL,K L Man,120,1142,9,9,5,5,6,4,,1:38.25,8.2
12/11/2022,8,5,2,HK_2020_E199,SUPER DYNAMITE,HCY,C Y Ho,YPF,P F Yiu,131,1135,5,10-1/2,4,4,4,5,,1:38.49,5.6
12/11/2022,8,6,10,HK_2020_E223,STOICISM,FEL,L Ferraris,GR,R Gibson,120,1031,2,11,3,3,3,6,,1:38.54,28
12/11/2022,8,7,11,HK_2021_G303,BILLIONAIRE SECRET,WJH,H N Wong,NPC,P C Ng,115,1018,7,11,7,7,9,7,,1:38.55,24
12/11/2022,8,8,8,HK_2020_E449,AMAZING TEENS,BA,A Badel,SJJ,J Size,120,1060,1,11-3/4,6,6,5,8,,1:38.69,5.7
12/11/2022,8,9,3,HK_2018_C143,BEAR SLAM,HEL,L Hewitson,HAD,D J Hall,129,1031,12,12-1/4,11,11,11,9,,1:38.77,20
12/11/2022,8,10,9,HK_2020_E130,LOYAL BABY,CML,M Chadwick,LFC,F C Lor,120,1162,8,13,9,10,10,10,,1:38.86,22
12/11/2022,8,11,1,HK_2019_D456,MAXIMUS,DSS,S De Sousa,MA,A T Millard,135,1100,11,15,12,12,8,11,,1:39.18,12
12/11/2022,8,12,4,HK_2019_D085,SUPER OASIS,LDE,K C Leung,CAS,A S Cruz,126,1158,4,23-3/4,8,8,12,12,,1:40.60,27
12/11/2022,9,1,9,HK_2021_G192,PHOENIX LIGHT,BA,A Badel,YCH,C H Yip,126,1071,2,-,11,11,1,,,1:08.74,5.4
12/11/2022,9,2,12,HK_2021_G160,CALIFORNIA VANES,CCY,Y L Chung,CAS,A S Cruz,112,1227,5,N,3,3,2,,,1:08.79,16
12/11/2022,9,3,7,HK_2020_E422,READY TO WIN,LDE,K C Leung,LFC,F C Lor,127,1100,1,1/2,4,4,3,,,1:08.84,21
12/11/2022,9,4,2,HK_2021_G213,BUNDLE OF CHARM,PZ,Z Purton,SJJ,J Size,132,1180,4,2,8,5,4,,,1:09.07,4.4
12/11/2022,9,5,11,HK_2021_G407,PULSAR STRIDER,CJE,C L Chau,YTP,T P Yung,121,1168,14,2-3/4,10,12,5,,,1:09.17,57
12/11/2022,9,6,13,HK_2021_G219,ENCHANTING IBIS,DSS,S De Sousa,MA,A T Millard,122,1143,7,3-1/4,12,8,6,,,1:09.24,2.8
12/11/2022,9,7,10,HK_2021_G206,STAR ASCENSION,HEL,L Hewitson,HAD,D J Hall,124,1113,9,3-1/2,14,14,7,,,1:09.32,48
12/11/2022,9,8,4,HK_2021_G204,LUCKY EIGHT,MMR,R Maia,YPF,P F Yiu,128,1139,6,3-1/2,1,1,8,,,1:09.32,6.7
12/11/2022,9,9,6,HK_2021_G153,FAULDS,CLR,L Currie,RW,J Richards,127,1227,11,4,13,13,9,,,1:09.40,31
12/11/2022,9,10,14,HK_2019_D050,LUCKY QUALITY,YML,M L Yeung,FC,C Fownes,120,1079,3,8-1/2,7,7,10,,,1:10.10,100
12/11/2022,9,11,1,HK_2020_E368,PARTY WARRIOR,HCY,C Y Ho,LKW,K W Lui,135,1033,12,9-1/2,9,10,11,,,1:10.27,70
12/11/2022,9,12,3,HK_2017_B230,TEAM SPIRIT,CHA,K H Chan,HDA,D A Hayes,126,1224,8,9-1/2,2,2,12,,,1:10.27,64
12/11/2022,9,13,8,HK_2020_E221,SUMMIT CHEERS,PMF,M F Poon,HAD,D J Hall,125,1174,10,11-1/4,5,6,13,,,1:10.55,50
12/11/2022,9,14,5,HK_2020_E335,REVE PARISIEN,CML,M Chadwick,NPC,P C Ng,128,1186,13,13-1/2,6,9,14,,,1:10.91,15
12/11/2022,10,1,13,HK_2018_C366,STUNNING IMPACT,DSS,S De Sousa,NPC,P C Ng,120,1059,4,-,6,8,8,1,,1:21.04,6.8
12/11/2022,10,2,12,HK_2021_G426,SWEET ENCOUNTER,BA,A Badel,SJJ,J Size,124,1168,8,1-1/4,12,13,11,2,,1:21.24,2.6
12/11/2022,10,3,4,HK_2020_E436,VOYAGE BUBBLE,LDE,K C Leung,YPF,P F Yiu,133,1222,14,2,3,2,1,3,,1:21.37,5.9
12/11/2022,10,4,3,HK_2021_G095,SETANTA,YML,M L Yeung,HDA,D A Hayes,133,1176,13,2-1/4,14,14,13,4,,1:21.40,59
12/11/2022,10,5,8,HK_2020_E355,ALL BEAUTY,HCY,C Y Ho,LFC,F C Lor,128,1165,5,2-1/2,10,11,12,5,,1:21.43,9.5
12/11/2022,10,6,1,HK_2021_G448,SWORD POINT,PZ,Z Purton,LFC,F C Lor,135,1136,6,3,9,7,5,6,,1:21.50,16
12/11/2022,10,7,9,HK_2020_E294,HAPPY DAILY,CJE,C L Chau,HL,L Ho,126,1086,2,4,5,5,6,7,,1:21.69,10
12/11/2022,10,8,6,HK_2020_E234,PARTERRE,BHW,H Bentley,MA,A T Millard,129,1150,10,4-1/4,2,4,4,8,,1:21.71,17
12/11/2022,10,9,2,HK_2021_G231,BEAUTY CHARGE,CML,M Chadwick,CAS,A S Cruz,133,1072,7,5-3/4,7,3,3,9,,1:21.94,7.9
12/11/2022,10,10,14,HK_2021_G256,COPARTNER FIONN,PMF,M F Poon,RW,J Richards,117,1083,3,6-3/4,8,9,10,10,,1:22.12,54
12/11/2022,10,11,7,HK_2021_G300,SUPER KING,HEL,L Hewitson,WDJ,D J Whyte,129,1170,11,7-1/4,1,1,2,11,,1:22.19,130
12/11/2022,10,12,10,HK_2021_G446,HAPPY TOGETHER,MMR,R Maia,GR,R Gibson,126,1089,9,8-1/4,13,12,14,12,,1:22.36,82
12/11/2022,10,13,11,HK_2021_G427,SPANGLE FORTUNE,FEL,L Ferraris,MKL,K L Man,124,1083,1,12-3/4,4,6,7,13,,1:23.07,140
12/11/2022,10,14,5,HK_2020_E321,EXCELLENT DADDY,MNJ,J McNeil,YTP,T P Yung,131,1303,12,16-1/2,11,10,9,14,,1:23.70,75
09/11/2022,1,1,8,HK_2018_C368,LONDON LUCKYSTAR,DSS,S De Sousa,LKW,K W Lui,123,1051,6,-,4,4,4,1,,1:40.36,2.6
09/11/2022,1,2,9,HK_2021_G129,MEDIC ELITE,BA,A Badel,NPC,P C Ng,123,1091,8,N,2,2,2,2,,1:40.42,3.6
09/11/2022,1,3,6,HK_2019_D491,MISTER ARM,HEL,L Hewitson,TYS,Y S Tsui,128,1023,10,1-1/2,6,6,6,3,,1:40.60,18
09/11/2022,1,4,11,HK_2019_D371,FORTUNE MASTER,MMR,R Maia,RW,J Richards,122,1093,3,2-1/4,3,3,3,4,,1:40.74,13
09/11/2022,1,5,10,HK_2019_D070,DAILY BEAUTY,HCY,C Y Ho,FC,C Fownes,122,1145,2,3,7,7,8,5,,1:40.84,5.7
09/11/2022,1,6,1,HK_2020_E079,MOONLUCK,PZ,Z Purton,YTP,T P Yung,123,1076,9,3,9,9,10,6,,1:40.86,22
09/11/2022,1,7,7,HK_2019_D310,RUN RUN GOOD,PMF,M F Poon,MKL,K L Man,124,1161,1,5-1/4,5,5,5,7,,1:41.20,12
09/11/2022,1,8,5,HK_2020_E093,LEISURE AND GOLD,CJE,C L Chau,YCH,C H Yip,126,1154,7,5-1/2,8,8,9,8,,1:41.25,57
09/11/2022,1,9,4,HK_2016_A247,FAITHFUL TRINITY,CML,M Chadwick,SWY,W Y So,129,1119,5,6,1,1,1,9,,1:41.34,15
09/11/2022,1,10,3,HK_2019_D136,APEX TOP,BHW,H Bentley,MA,A T Millard,129,1214,11,9,10,10,11,10,,1:41.80,29
09/11/2022,1,11,12,HK_2020_E035,GIVE WAY PLEASE,HAA,A Hamelin,TKH,K H Ting,120,1043,12,11-1/4,11,11,7,11,,1:42.14,46
09/11/2022,1,WV-A,2,HK_2021_G005,QUORUM,CLR,L Currie,GR,R Gibson,131,---,---,---,---,,,,,---,---
09/11/2022,1,WV,,HK_2020_E151,CHIRON,LDE,K C Leung,HDA,D A Hayes,133,---,---,---,---,,,,,---,---
09/11/2022,2,1,6,HK_2020_E051,RAINBOW LIGHT,HEL,L Hewitson,WDJ,D J Whyte,127,1139,3,-,4,5,5,1,,1:41.41,4.5
09/11/2022,2,2,4,HK_2019_D159,SPICY GRILL,BA,A Badel,NPC,P C Ng,132,1005,4,SH,9,9,9,2,,1:41.43,7.4
